Row ID,Order ID,Order Date,Dispatch Date,Delivery Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Sales Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4412,US-2015-130624,6/21/2015,6/24/2015,First Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,USCA - East,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3,0,9.04
4413,US-2015-130624,6/21/2015,6/24/2015,First Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,USCA - East,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,617.97,3,0,160.67
4414,US-2015-130624,6/21/2015,6/24/2015,First Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,USCA - East,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3,0,26.87
4416,US-2015-153983,11/29/2015,12/6/2015,Standard Class,AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,USCA - West,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,0.2,71.99
4417,US-2015-153983,11/29/2015,12/6/2015,Standard Class,AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,USCA - West,OFF-FA-10003495,Office Supplies,Fasteners,Staples,30.4,5,0,15.2
4419,US-2015-160157,12/20/2015,12/27/2015,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Hamilton,Ohio,USCA - East,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,190.85,3,0.2,-21.47
4420,US-2015-139633,12/17/2015,12/24/2015,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Ohio,USCA - East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5.48,4,0.7,-4.02
4422,US-2015-117016,3/4/2015,3/9/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,USCA - South,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15.55,3,0.2,2.33
4445,US-2015-147704,11/16/2015,11/21/2015,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,USCA - Central,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5,0,36.82
4446,US-2015-147704,11/16/2015,11/21/2015,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,USCA - Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,31.68,6,0,14.26
4447,US-2015-147704,11/16/2015,11/21/2015,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,USCA - Central,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,29.12,4,0,14.27
4448,US-2015-147704,11/16/2015,11/21/2015,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,USCA - Central,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,5,0,42.36
4480,US-2015-147235,3/24/2015,3/28/2015,Standard Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,USCA - East,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,24.9,5,0,11.7
4492,US-2015-150798,12/1/2015,12/3/2015,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,USCA - East,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,659.99,2,0.4,110
4493,US-2015-150798,12/1/2015,12/3/2015,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,USCA - East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",8.13,2,0.2,1.42
4494,US-2015-150798,12/1/2015,12/3/2015,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,USCA - East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,36.29,7,0.2,12.7
4495,US-2015-150798,12/1/2015,12/3/2015,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,USCA - East,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,909.72,6,0.3,-51.98
4499,US-2015-103401,11/21/2015,11/26/2015,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,San Francisco,California,USCA - West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,12.96,2,0,6.22
4502,US-2015-116757,6/30/2015,7/4/2015,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,USCA - Central,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,25.92,5,0.2,9.07
4503,US-2015-116757,6/30/2015,7/4/2015,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,USCA - Central,OFF-FA-10002815,Office Supplies,Fasteners,Staples,21.31,6,0.2,7.19
4504,US-2015-138247,12/24/2015,12/29/2015,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,USCA - West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,173.66,7,0.2,17.37
4505,US-2015-138247,12/24/2015,12/29/2015,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,USCA - West,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,361.96,2,0,101.35
4506,US-2015-138247,12/24/2015,12/29/2015,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,USCA - West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85,3,0,13.2
4507,US-2015-138247,12/24/2015,12/29/2015,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,USCA - West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,818.38,3,0.2,51.15
4508,US-2015-138247,12/24/2015,12/29/2015,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,USCA - West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,20.34,1,0,0.2
4509,US-2015-138247,12/24/2015,12/29/2015,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,USCA - West,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,0,5.52
4521,US-2015-109491,2/20/2015,2/26/2015,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,USCA - Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0,22.43
4522,US-2015-109491,2/20/2015,2/26/2015,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,USCA - Central,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,4,0,6.91
4524,US-2015-107454,11/2/2015,11/6/2015,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,USCA - East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,34.86,7,0,16.04
4525,US-2015-107454,11/2/2015,11/6/2015,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,USCA - East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,89.34,6,0,24.12
4533,US-2015-140403,10/10/2015,10/10/2015,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,USCA - West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.35,3,0.2,13.76
4534,US-2015-140403,10/10/2015,10/10/2015,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,USCA - West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2,0,7.49
4552,US-2015-165862,7/13/2015,7/17/2015,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,USCA - West,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,351.22,3,0.2,4.39
4553,US-2015-106334,12/27/2015,1/2/2016,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,USCA - West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.03
4554,US-2015-106334,12/27/2015,1/2/2016,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,USCA - West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,12.84,3,0,5.78
4559,US-2015-127383,12/31/2015,1/5/2016,Standard Class,CM-11815,Candace McMahon,Corporate,United States,El Paso,Texas,USCA - Central,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,49.57,2,0.2,17.97
4560,US-2015-110219,5/5/2015,5/8/2015,First Class,EB-13870,Emily Burns,Consumer,United States,San Antonio,Texas,USCA - Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",127.87,3,0.3,-9.13
4565,US-2015-101175,12/9/2015,12/14/2015,Standard Class,DM-12955,Dario Medina,Corporate,United States,Mesa,Arizona,USCA - West,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,100.7,6,0.2,-1.26
4570,US-2015-169460,4/19/2015,4/21/2015,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,USCA - West,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,0,26.65
4578,US-2015-121734,4/11/2015,4/16/2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Lewiston,Idaho,USCA - West,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,9.58,1,0.2,3.35
4580,US-2015-150126,7/27/2015,8/2/2015,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,New York City,New York,USCA - East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,65.78,11,0,32.23
4647,US-2015-146885,5/30/2015,6/5/2015,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Richmond,Virginia,USCA - South,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",13.62,3,0,6.13
4656,US-2015-160738,5/5/2015,5/10/2015,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Freeport,Illinois,USCA - Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.25,2,0.2,3.96
4677,US-2015-114510,3/14/2015,3/19/2015,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,USCA - West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,33.09,4,0.2,11.17
4678,US-2015-114510,3/14/2015,3/19/2015,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,USCA - West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0,3.24
4679,US-2015-114510,3/14/2015,3/19/2015,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,USCA - West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,82.8,12,0,6.62
4680,US-2015-114510,3/14/2015,3/19/2015,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,USCA - West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,21.36,2,0,5.77
4681,US-2015-114510,3/14/2015,3/19/2015,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,USCA - West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.05,2,0.2,20.17
4690,US-2015-138681,12/20/2015,12/22/2015,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,USCA - West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.97,2,0.2,10.39
4691,US-2015-138681,12/20/2015,12/22/2015,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,USCA - West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.98,3,0.2,21.59
4692,US-2015-138681,12/20/2015,12/22/2015,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,USCA - West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.35,3,0.2,-42.41
4693,US-2015-138681,12/20/2015,12/22/2015,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,USCA - West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,5,0.2,77.67
4694,US-2015-138681,12/20/2015,12/22/2015,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,USCA - West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.45,2,0.2,2.64
4712,US-2015-112403,3/31/2015,3/31/2015,Same Day,JO-15280,Jas O'Carroll,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,0.85,1,0.7,-0.6
4713,US-2015-108273,12/16/2015,12/21/2015,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,USCA - Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,36.29,7,0.2,12.7
4714,US-2015-108273,12/16/2015,12/21/2015,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,USCA - Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",56.57,2,0.6,-74.95
4722,US-2015-106229,6/7/2015,6/11/2015,Second Class,NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,USCA - Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",268.94,3,0.5,-209.77
4727,US-2015-119151,11/25/2015,11/29/2015,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,USCA - East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0,55.9
4728,US-2015-119151,11/25/2015,11/29/2015,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,USCA - East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",275.95,3,0.2,-37.94
4729,US-2015-123323,11/7/2015,11/12/2015,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,San Francisco,California,USCA - West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,123.14,7,0.2,46.18
4759,US-2015-121573,11/3/2015,11/7/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,USCA - East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96,4,0,219.51
4760,US-2015-121573,11/3/2015,11/7/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,USCA - East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,48.9,2,0.2,18.34
4761,US-2015-121573,11/3/2015,11/7/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,USCA - East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7.86,2,0.2,2.85
4764,US-2015-112851,9/17/2015,9/21/2015,Standard Class,NR-18550,Nick Radford,Consumer,United States,Chula Vista,California,USCA - West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,3,0,85.98
4772,US-2015-167262,10/31/2015,11/3/2015,Second Class,AC-10450,Amy Cox,Consumer,United States,Avondale,Arizona,USCA - West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,742.34,8,0.2,83.51
4780,US-2015-150301,7/8/2015,7/10/2015,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Buffalo,New York,USCA - East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",63.88,1,0.1,10.65
4781,US-2015-159310,11/7/2015,11/12/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,USCA - Central,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",683.14,4,0.3,0
4782,US-2015-159310,11/7/2015,11/12/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,USCA - Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1.48,3,0.8,-2.21
4783,US-2015-159310,11/7/2015,11/12/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,USCA - Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,40.71,7,0.2,3.56
4809,US-2015-149055,11/23/2015,11/28/2015,Standard Class,PB-19210,Phillip Breyer,Corporate,United States,Philadelphia,Pennsylvania,USCA - East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,62.81,3,0.2,21.2
4816,US-2015-139598,12/26/2015,12/31/2015,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",18.26,3,0.2,6.16
4817,US-2015-139598,12/26/2015,12/31/2015,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,34.66,2,0.2,5.63
4818,US-2015-139598,12/26/2015,12/31/2015,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,81.55,2,0.2,8.16
4819,US-2015-139598,12/26/2015,12/31/2015,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,227.14,4,0.2,-42.59
4828,US-2015-152562,11/1/2015,11/8/2015,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,USCA - South,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,2,0,19.47
4829,US-2015-152562,11/1/2015,11/8/2015,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,USCA - South,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",5.64,3,0,1.64
4831,US-2015-120278,11/7/2015,11/12/2015,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,USCA - Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,6,0,68.85
4832,US-2015-120278,11/7/2015,11/12/2015,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,USCA - Central,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,3,0,9.89
4833,US-2015-120278,11/7/2015,11/12/2015,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,USCA - Central,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0,5.87
4834,US-2015-120278,11/7/2015,11/12/2015,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,USCA - Central,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,3,0,5.82
4845,US-2015-128685,4/4/2015,4/5/2015,First Class,MZ-17515,Mary Zewe,Corporate,United States,Los Angeles,California,USCA - West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.18,2,0.2,2.25
4847,US-2015-164469,6/25/2015,6/27/2015,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,USCA - West,TEC-PH-10002115,Technology,Phones,Plantronics 81402,263.96,5,0.2,19.8
4848,US-2015-164469,6/25/2015,6/27/2015,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,USCA - West,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",71.63,11,0.2,17.91
4849,US-2015-164469,6/25/2015,6/27/2015,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,USCA - West,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.33,1,0.2,0.82
4850,US-2015-107818,9/8/2015,9/14/2015,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,USCA - West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,5.88,2,0,2.65
4851,US-2015-107818,9/8/2015,9/14/2015,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,USCA - West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,5,0.2,121.99
4852,US-2015-107818,9/8/2015,9/14/2015,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,USCA - West,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",303.84,8,0,91.15
4853,US-2015-107818,9/8/2015,9/14/2015,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,USCA - West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,485.88,6,0,19.44
4854,US-2015-113320,12/12/2015,12/15/2015,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,USCA - West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12.54,3,0,4.51
4855,US-2015-113320,12/12/2015,12/15/2015,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,USCA - West,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,8.94,3,0,0.63
4856,US-2015-113320,12/12/2015,12/15/2015,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,USCA - West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0,4.44
4862,US-2015-138940,4/11/2015,4/16/2015,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Austin,Texas,USCA - Central,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.35,6,0.2,265.42
4876,US-2015-132864,12/2/2015,12/7/2015,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Columbus,Ohio,USCA - East,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,0.2,29.95
4877,US-2015-155817,10/3/2015,10/9/2015,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,USCA - South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.57,2,0.2,4.62
4878,US-2015-155817,10/3/2015,10/9/2015,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,USCA - South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,6.19,3,0.2,0.46
4886,US-2015-151379,12/16/2015,12/20/2015,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Detroit,Michigan,USCA - Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,114.2,5,0,52.53
4898,US-2015-122021,10/15/2015,10/17/2015,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,USCA - East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,183.37,2,0.3,-7.86
4899,US-2015-122021,10/15/2015,10/17/2015,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,USCA - East,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,7.97,2,0.2,2.89
4905,US-2015-161613,12/1/2015,12/3/2015,Second Class,MC-17605,Matt Connell,Corporate,United States,Houston,Texas,USCA - Central,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,674.06,3,0.3,-19.26
4906,US-2015-146353,10/14/2015,10/16/2015,Second Class,JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,USCA - East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,4,0,11
4907,US-2015-146353,10/14/2015,10/16/2015,Second Class,JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,USCA - East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,269.9,5,0,16.19
4908,US-2015-133809,11/18/2015,11/23/2015,Second Class,MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,USCA - East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.81,8,0.7,-8.66
4909,US-2015-133809,11/18/2015,11/23/2015,Second Class,MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,USCA - East,TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black,9.59,2,0.4,-2.08
4930,US-2015-138828,9/2/2015,9/3/2015,First Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,USCA - East,OFF-AR-10000658,Office Supplies,Art,Newell 324,57.75,5,0,16.17
4931,US-2015-138828,9/2/2015,9/3/2015,First Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,USCA - East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.94,3,0,7.02
4938,US-2015-157147,1/13/2015,1/18/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,USCA - West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0,238.65
4939,US-2015-157147,1/13/2015,1/18/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,USCA - West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",334,3,0.2,3.93
4940,US-2015-157147,1/13/2015,1/18/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,USCA - West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.57
4948,US-2015-102085,10/4/2015,10/9/2015,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,USCA - West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.24,4,0,13.74
4955,US-2015-160262,6/9/2015,6/13/2015,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,USCA - West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,18.06,7,0,4.7
4956,US-2015-160262,6/9/2015,6/13/2015,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,USCA - West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,3,0,36.4
4957,US-2015-160262,6/9/2015,6/13/2015,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,USCA - West,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.4,2,0,14.21
