Row ID,Order ID,Order Date,Dispatch Date,Delivery Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Sales Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6149,US-2017-161928,6/27/2017,6/29/2017,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,USCA - West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.58,2,0.2,12.6
6151,US-2017-106600,4/8/2017,4/11/2017,First Class,RM-19375,Raymond Messe,Consumer,United States,Columbus,Georgia,USCA - South,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",354.9,5,0,88.73
6158,US-2017-104150,8/3/2017,8/5/2017,Second Class,AG-10330,Alex Grayson,Consumer,United States,Tulsa,Oklahoma,USCA - Central,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",81.54,3,0,38.32
6159,US-2017-104150,8/3/2017,8/5/2017,Second Class,AG-10330,Alex Grayson,Consumer,United States,Tulsa,Oklahoma,USCA - Central,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,167.28,12,0,23.42
6160,US-2017-161025,12/3/2017,12/9/2017,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Los Angeles,California,USCA - West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4,0,108.18
6171,US-2017-141523,12/19/2017,12/24/2017,Second Class,MH-17440,Mark Haberlin,Corporate,United States,New York City,New York,USCA - East,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.25,3,0.2,11.56
6172,US-2017-141523,12/19/2017,12/24/2017,Second Class,MH-17440,Mark Haberlin,Corporate,United States,New York City,New York,USCA - East,OFF-AR-10001545,Office Supplies,Art,Newell 326,3.52,2,0,1.02
6185,US-2017-143609,12/11/2017,12/13/2017,First Class,DB-13270,Deborah Brumfield,Home Office,United States,Portland,Oregon,USCA - West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",403.92,5,0.2,25.25
6191,US-2017-157259,12/24/2017,12/28/2017,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,USCA - East,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,799.56,9,0,207.89
6203,US-2017-118332,12/16/2017,12/23/2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Apple Valley,California,USCA - West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,563.92,5,0.2,7.05
6204,US-2017-133669,10/21/2017,10/27/2017,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Columbus,Ohio,USCA - East,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,235.15,8,0.4,-47.03
6206,US-2017-133697,10/20/2017,10/24/2017,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,USCA - Central,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",51.02,7,0.2,15.94
6207,US-2017-133697,10/20/2017,10/24/2017,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,USCA - Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,25.25,4,0.2,7.89
6208,US-2017-133697,10/20/2017,10/24/2017,Second Class,CM-12445,Chuck Magee,Consumer,United States,Houston,Texas,USCA - Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,56.69,1,0.3,-14.58
6219,US-2017-160220,10/20/2017,10/26/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,USCA - Central,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",125.7,6,0,35.2
6220,US-2017-160220,10/20/2017,10/26/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,USCA - Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98,2,0,51.83
6221,US-2017-160220,10/20/2017,10/26/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,Trenton,Michigan,USCA - Central,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,20.86,7,0,1.46
6229,US-2017-148208,1/22/2017,1/27/2017,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,Cleveland,Ohio,USCA - East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.38,4,0.4,-20.24
6230,US-2017-148208,1/22/2017,1/27/2017,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,Cleveland,Ohio,USCA - East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",55.18,3,0.2,15.86
6237,US-2017-144400,2/23/2017,2/27/2017,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,Philadelphia,Pennsylvania,USCA - East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.58,3,0.2,21.59
6238,US-2017-155180,1/22/2017,1/29/2017,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,USCA - East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,26.34,4,0.2,9.22
6241,US-2017-131912,10/29/2017,11/1/2017,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,USCA - West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",11.74,1,0.2,3.82
6244,US-2017-165561,11/24/2017,11/28/2017,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Bellevue,Washington,USCA - West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3,0,7.61
6263,US-2017-132479,9/24/2017,9/26/2017,First Class,MK-17905,Michael Kennedy,Corporate,United States,Rockford,Illinois,USCA - Central,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,442.37,7,0.8,-729.91
6265,US-2017-115952,10/6/2017,10/6/2017,Same Day,JH-15910,Jonathan Howell,Consumer,United States,Tulsa,Oklahoma,USCA - Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,28.85,5,0,14.43
6274,US-2017-139087,7/17/2017,7/22/2017,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,USCA - West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,0,4.47
6275,US-2017-139087,7/17/2017,7/22/2017,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,USCA - West,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,428.4,3,0,89.96
6276,US-2017-139087,7/17/2017,7/22/2017,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,USCA - West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",24.75,5,0,10.89
6277,US-2017-139087,7/17/2017,7/22/2017,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,USCA - West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,87.71,7,0,41.22
6278,US-2017-139087,7/17/2017,7/22/2017,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,USCA - West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2,0,17.38
6279,US-2017-139087,7/17/2017,7/22/2017,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,USCA - West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,20.78,2,0.2,-4.68
6280,US-2017-139087,7/17/2017,7/22/2017,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,USCA - West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",12.82,3,0.2,4.17
6284,US-2017-100944,9/24/2017,9/28/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,USCA - West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",304.9,5,0,143.3
6285,US-2017-100944,9/24/2017,9/28/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,USCA - West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,563.24,5,0.2,56.32
6286,US-2017-125080,10/21/2017,10/26/2017,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Lakewood,Ohio,USCA - East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",661.18,2,0.4,-231.41
6287,US-2017-121020,10/24/2017,10/27/2017,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Lebanon,Tennessee,USCA - South,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,239.98,3,0.2,18
6306,US-2017-163328,11/4/2017,11/6/2017,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,USCA - West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,17.58,7,0.2,-4.18
6307,US-2017-163328,11/4/2017,11/6/2017,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,USCA - West,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.78,1,0.2,-14.41
6308,US-2017-163328,11/4/2017,11/6/2017,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,USCA - West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,47.95,3,0.2,16.78
6309,US-2017-163328,11/4/2017,11/6/2017,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,USCA - West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,650.35,3,0.2,-97.55
6310,US-2017-163328,11/4/2017,11/6/2017,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,USCA - West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",629.18,8,0.2,228.08
6311,US-2017-163328,11/4/2017,11/6/2017,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,USCA - West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,15.18,1,0.2,5.31
6337,US-2017-165995,5/22/2017,5/25/2017,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,USCA - West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04,4,0,15.99
6338,US-2017-165995,5/22/2017,5/25/2017,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,USCA - West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,5,0.2,42.49
6342,US-2017-105830,9/22/2017,9/25/2017,First Class,DB-13660,Duane Benoit,Consumer,United States,Lancaster,Ohio,USCA - East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,156.51,4,0.2,-35.22
6370,US-2017-103919,10/3/2017,10/7/2017,Standard Class,TP-21565,Tracy Poddar,Corporate,United States,Grand Prairie,Texas,USCA - Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.08,5,0.6,-29.51
6371,US-2017-113425,11/21/2017,11/21/2017,Same Day,JK-16120,Julie Kriz,Home Office,United States,New York City,New York,USCA - East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",113.57,2,0.2,12.78
6377,US-2017-163216,10/7/2017,10/10/2017,First Class,AW-10930,Arthur Wiediger,Home Office,United States,Philadelphia,Pennsylvania,USCA - East,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.93,2,0.2,1.72
6378,US-2017-116442,12/15/2017,12/22/2017,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,USCA - West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0,4.28
6382,US-2017-127236,3/29/2017,4/2/2017,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,USCA - East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.98,5,0.5,-167.99
6383,US-2017-127236,3/29/2017,4/2/2017,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,USCA - East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,158.38,4,0.4,-36.95
6392,US-2017-129126,12/14/2017,12/19/2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,USCA - East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,0,6.73
6393,US-2017-129126,12/14/2017,12/19/2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,USCA - East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,5.76,2,0,2.82
6394,US-2017-129126,12/14/2017,12/19/2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,USCA - East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",21.48,6,0,10.53
6395,US-2017-129126,12/14/2017,12/19/2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,USCA - East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,4,0,198.46
6396,US-2017-129126,12/14/2017,12/19/2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,USCA - East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,17.15,1,0,4.63
6397,US-2017-129126,12/14/2017,12/19/2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,USCA - East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",23.12,2,0.2,7.8
6417,US-2017-111976,3/8/2017,3/12/2017,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.58,4,0.4,-25.33
6418,US-2017-111976,3/8/2017,3/12/2017,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,5.98,2,0.2,-1.35
6419,US-2017-140130,7/23/2017,7/26/2017,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Tulsa,Oklahoma,USCA - Central,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,0,6.15
6420,US-2017-140130,7/23/2017,7/26/2017,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Tulsa,Oklahoma,USCA - Central,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,368.97,3,0,81.17
6421,US-2017-140130,7/23/2017,7/26/2017,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Tulsa,Oklahoma,USCA - Central,OFF-AR-10004269,Office Supplies,Art,Newell 31,12.39,3,0,3.47
6422,US-2017-140130,7/23/2017,7/26/2017,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Tulsa,Oklahoma,USCA - Central,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",332.94,3,0,9.99
6426,US-2017-143714,5/23/2017,5/27/2017,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,8399.98,4,0.4,1120
6427,US-2017-143714,5/23/2017,5/27/2017,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,6.29,1,0.7,-4.2
6428,US-2017-143714,5/23/2017,5/27/2017,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,10.37,2,0.2,3.63
6429,US-2017-143714,5/23/2017,5/27/2017,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,USCA - East,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,122.38,3,0.4,-24.48
6441,US-2017-101161,10/13/2017,10/20/2017,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,USCA - East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,34.7,5,0,12.49
6442,US-2017-101161,10/13/2017,10/20/2017,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,USCA - East,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0,23.97
6443,US-2017-101161,10/13/2017,10/20/2017,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,USCA - East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0,18.21
6444,US-2017-101161,10/13/2017,10/20/2017,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,USCA - East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,24.9,5,0,11.45
6445,US-2017-101161,10/13/2017,10/20/2017,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,USCA - East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0,33.73
6465,US-2017-155404,9/22/2017,9/28/2017,Standard Class,AS-10630,Ann Steele,Home Office,United States,Louisville,Kentucky,USCA - South,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,0,6.37
6468,US-2017-163804,12/2/2017,12/8/2017,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,USCA - East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,2079.4,5,0,582.23
6469,US-2017-163804,12/2/2017,12/8/2017,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,USCA - East,TEC-PH-10000441,Technology,Phones,VTech DS6151,629.95,5,0,176.39
6470,US-2017-163804,12/2/2017,12/8/2017,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,USCA - East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,72.42,6,0,23.9
6474,US-2017-113292,3/18/2017,3/20/2017,Second Class,DB-13060,Dave Brooks,Consumer,United States,Columbia,Tennessee,USCA - South,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,871.8,3,0.2,87.18
6492,US-2017-113845,11/20/2017,11/25/2017,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,USCA - South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,289.57,2,0.2,10.86
6493,US-2017-113845,11/20/2017,11/25/2017,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,USCA - South,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,39.72,5,0.2,4.47
6494,US-2017-113845,11/20/2017,11/25/2017,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,USCA - South,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.77,4,0.2,24.48
6506,US-2017-152331,6/26/2017,6/29/2017,Standard Class,LD-16855,Lela Donovan,Corporate,United States,Chicago,Illinois,USCA - Central,OFF-AR-10001547,Office Supplies,Art,Newell 311,5.3,3,0.2,0.46
6507,US-2017-128909,10/9/2017,10/11/2017,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,USCA - East,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,19.14,4,0.2,5.98
6508,US-2017-128909,10/9/2017,10/11/2017,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,USCA - East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,332.83,4,0.2,-24.96
6524,US-2017-129308,7/7/2017,7/13/2017,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,USCA - East,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",10.08,2,0.2,3.28
6525,US-2017-129308,7/7/2017,7/13/2017,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,USCA - East,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,59.99,1,0.4,-13
6526,US-2017-129308,7/7/2017,7/13/2017,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,USCA - East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.72,5,0.7,-4.76
6527,US-2017-129308,7/7/2017,7/13/2017,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,USCA - East,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,9.42,5,0.7,-7.85
6528,US-2017-157791,12/23/2017,12/28/2017,Second Class,CA-11965,Carol Adams,Corporate,United States,Warwick,Rhode Island,USCA - East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,4,0,899.98
6560,US-2017-160941,7/21/2017,7/26/2017,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,California,USCA - West,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,419.9,5,0,197.35
6561,US-2017-160941,7/21/2017,7/26/2017,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,California,USCA - West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,3.15,1,0,1.51
6573,US-2017-161543,5/10/2017,5/16/2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,Seattle,Washington,USCA - West,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,11.96,2,0,5.86
6574,US-2017-160535,11/25/2017,11/28/2017,Standard Class,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey,USCA - East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,0,67.61
6575,US-2017-160535,11/25/2017,11/28/2017,Standard Class,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey,USCA - East,TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,319.92,8,0,118.37
6580,US-2017-169887,10/22/2017,10/22/2017,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,USCA - West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,6.68,1,0,3.21
6581,US-2017-169887,10/22/2017,10/22/2017,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,USCA - West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,8.34,3,0,2.25
6582,US-2017-169887,10/22/2017,10/22/2017,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,USCA - West,FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",101.94,3,0,30.58
6583,US-2017-148516,8/7/2017,8/11/2017,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Edmonds,Washington,USCA - West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0,86.39
6594,US-2017-126795,6/13/2017,6/16/2017,Second Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,USCA - East,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,33.57,2,0.2,11.75
6605,US-2017-148852,5/26/2017,5/29/2017,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,USCA - West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,3,0,0
6606,US-2017-148852,5/26/2017,5/29/2017,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,USCA - West,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,45.36,7,0,21.77
6607,US-2017-148852,5/26/2017,5/29/2017,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,USCA - West,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,211.17,4,0.2,23.76
6608,US-2017-148852,5/26/2017,5/29/2017,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,USCA - West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,484.7,6,0.2,-84.82
6609,US-2017-148852,5/26/2017,5/29/2017,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,USCA - West,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.98,3,0.2,116.24
6611,US-2017-168921,10/20/2017,10/22/2017,First Class,AG-10495,Andrew Gjertsen,Corporate,United States,Los Angeles,California,USCA - West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.3,3,0.2,6.03
6616,US-2017-123512,6/17/2017,6/19/2017,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,USCA - West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.67,2,0.2,14.1
6617,US-2017-123512,6/17/2017,6/19/2017,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,USCA - West,OFF-LA-10000081,Office Supplies,Labels,Avery 496,22.5,6,0,10.8
6618,US-2017-123512,6/17/2017,6/19/2017,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,USCA - West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,219.84,4,0,107.72
6631,US-2017-105081,12/25/2017,12/28/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,USCA - West,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.35,3,0.2,52.38
6632,US-2017-105081,12/25/2017,12/28/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,USCA - West,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1747.25,5,0,629.01
6633,US-2017-146857,5/6/2017,5/8/2017,Second Class,BE-11455,Brad Eason,Home Office,United States,Springfield,Missouri,USCA - Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,54.48,1,0,15.25
